Name,Cluster,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88
St Bk of India,2,0.141140893,0.128007548,0.144432821,0.143291988,0.096177845,0.10530119,0.067691675,0.001110676,-0.019782266,0.009806749,0.062790242,0.072008575,0.073010839,0.06855484,0.06812311,0.061361907,0.0504468,0.041500895,0.046622132,0.117243649,0.094027497,0.104234864,0.106659374,0.074968778,0.081713446,0.055407006,0.001046791,-0.019899045,0.009077927,1.280352912,1.292565769,1.273948425,1.2422986,1.175549132,1.19413451,1.127068336,1.006336265,0.916475709,1.033493136,17.42089253,17.38808303,15.84682593,15.68323063,15.54263161,15.81953724,15.45300526,15.3967062,15.56070373,16.45606201,18.75854716,16.24929227,16.08415785,15.28179304,15.76078562,16.01889809,14.8620906,14.70169304,15.58225602,0.942713311,0.949388991,0.942026607,0.94146624,0.938581703,0.940336926,0.941241789,0.936956608,0.9363126,0.939694575,18.10478739,18.50415803,20.94838522,19.3220383,18.49471803,16.09185404,14.31266587,4.501866017,5.681543159,6.342446664,0.110842229,0.107615237,0.121595096,0.117676046,0.116703657,0.117355101,0.111867199,0.111101493,0.109212391,0.104297859
Apollo Tyres,3,0.332017156,0.182447472,0.144699358,0.180706117,0.220221962,0.19388176,0.170026693,0.150755492,0.074041495,0.067714361,0.175376675,0.161012991,0.201123654,0.249619418,0.246591502,0.236603309,0.164550069,0.094554475,0.073908914,0.080454491,0.049636209,0.033727493,0.047864382,0.074937481,0.076283823,0.094776074,0.083383662,0.04876961,0.038739883,7.804213504,3.679727678,2.875530839,3.662284509,5.204395754,8.045529144,16.74277514,13.20498215,6.707825891,5.471278256,2.550175214,2.795218577,2.708095634,2.159053249,1.887798962,1.490500055,1.683903628,1.80252106,2.053287917,1.838333791,2.038668949,1.974491399,1.532820663,0.986752413,0.721408881,0.77127037,1.109956858,1.080920108,1.026049272,0.64768062,0.67090854,0.663808071,0.605183259,0.49666602,0.419080492,0.435433451,0.52605666,0.519443348,0.506428588,3.172114498,2.51977552,2.923157406,2.967578659,2.919894368,2.924528474,2.272621082,1.969668983,1.426774571,1.493007499,14.17108455,8.827642503,10.12082577,9.456268286,9.100394903,8.853247579,8.239152203,18.21151827,38.23702921,10.50250162
Asian Oilfield,3,-0.008962358,-0.082513661,-0.109842041,-0.14244186,-0.360461538,-0.726270503,-2.689860835,-0.538620894,0.073293959,0.059868421,-0.062878825,-0.10682029,-0.071372006,-0.131907646,-0.160138933,-0.12586859,-0.08721741,0.118291655,0.089250951,-0.048491379,-0.117711257,-0.218199372,-0.207209021,-0.192317163,-0.191791522,-0.348397065,-0.146396396,0.046350464,0.046941092,-0.65625,-6.316831683,-4.675213675,-2.260188088,-1.472016895,-1.853968254,-1.314049587,-1.34375,2.65615142,2.604895105,1.21373489,1.414844649,1.533324706,1.755027689,3.378217047,6.343280423,7.781527936,2.401445617,1.726318668,0.159828719,0.343715847,0.439611179,0.667081949,1.655538462,3.029577844,15.95924453,5.194436224,0.796769373,0.437171053,0.137803726,0.255795039,0.305367995,0.400149464,0.623428538,0.751835046,0.941035109,0.838564808,0.443445545,0.304188602,0.466566114,1.541086016,1.059590793,1.293566033,1.043422405,1.328459579,0.814065612,1.490647482,2.21998002,2.240897006,0.924302789,1.217077799,0.791101776,0.959057551,-9.173945783,122.4608696,3.130592503,3.763851045,3.258835606,2.451131622
MRF,3,0.184981928,0.211735162,0.269717628,0.20251094,0.221204561,0.200090317,0.347357683,0.172001074,0.116203319,0.104324397,0.237150346,0.285692867,0.236830164,0.291446442,0.270980241,0.49799883,0.22901639,0.16711833,0.152552907,0.044256518,0.04793144,0.063453112,0.048429307,0.066020128,0.068144614,0.124355965,0.11081287,0.075674197,0.070390967,6.746084687,9.518999367,10.13854497,6.308801309,7.300861937,6.839835995,11.13838048,9.221100631,7.387299992,7.043087052,1.815113021,2.012278504,2.461702895,2.223597871,2.026787098,1.676272049,1.675812948,1.64848808,1.611250057,1.037854983,1.373222461,1.765877409,1.532281516,1.271887926,1.171964181,0.840094735,0.753172175,0.702181822,0.707565964,0.509287948,0.578632001,0.638451076,0.605099199,0.559837442,0.539587251,0.45654972,0.429605367,0.412518694,0.414371087,6.054222403,5.605250105,4.943782003,4.0988444,4.11817436,3.879465403,4.378936655,2.437549071,2.454578582,2.366890657,8.556451491,6.533836167,12.0984715,14.84143603,12.0380767,10.27124286,22.85919322,10.80452418,25.56146049,12.35982794
S A I L,3,0.203020378,0.133345549,0.08922291,0.05593185,0.061276711,0.046532023,-0.104018711,-0.074406097,-0.007616387,0.059241818,0.145370571,0.110003875,0.070677147,0.065820555,0.052344304,-0.063682793,-0.028463663,0.0285599,0.080206944,0.169123178,0.115670229,0.077112609,0.051882474,0.056665372,0.044215184,-0.107661065,-0.062343176,-0.004894231,0.035069249,22.73026691,13.90022014,5.869624139,5.089814202,4.1951697,2.443376329,-2.092529722,-0.865516532,0.813433708,2.124985737,1.98092855,2.009989675,1.920708689,2.041591912,2.162043043,2.504556176,2.7651913,3.093521989,3.229475094,1.094154541,1.081477614,0.953277089,1.08179434,1.173503057,1.401810005,1.65812849,2.089529635,2.347455588,2.211117347,0.522480323,0.519572061,0.488039866,0.519645154,0.53991323,0.583647334,0.623795462,0.676326134,0.701265641,0.68858192,2.68095858,2.609817539,2.47924883,2.441903197,1.66117444,1.179977817,0.844392359,0.878914765,0.980739246,1.09122665,1.936407782,2.283311447,4.443144785,4.694409035,6.61350919,6.148186684,18.09604754,18.52263919,21.25044259,15.03923876
Aurobindo Pharma,4,0.308023706,0.230465922,-0.052785673,0.112773241,0.31274749,0.305624031,0.277893047,0.245591347,0.207455725,0.17023738,0.192888613,0.012489958,0.111659947,0.271771489,0.271830352,0.273622258,0.249561729,0.227427843,0.179798429,0.160268537,0.128981675,-0.026759984,0.050297737,0.144999116,0.130193526,0.147047633,0.154374984,0.14718858,0.120874279,11.32206868,13.19149265,0.231892945,2.403052805,5.941062677,14.56008007,11.69068952,46.87589928,42.70329388,12.77208682,2.242120213,2.454720262,2.522593678,2.333491192,2.13526071,2.080336183,1.913811039,1.575453168,1.680125297,1.619519102,1.401917516,1.666052615,1.845899085,1.535466581,1.510328924,1.187544084,0.769487756,0.839095683,0.935383038,0.618250541,0.58366597,0.624913629,0.648617196,0.605595275,0.601645828,0.542866355,0.434864697,0.456254501,0.483306415,2.054738872,2.512625101,2.102886565,2.213981742,2.971951045,3.266180741,3.294899861,3.084447368,2.524741285,2.308424338,2.064901347,1.80177189,1.8048956,1.847951644,1.810311295,2.215940548,1.91870519,2.405416306,2.048891798,1.889466014
Bajaj Auto,4,0.587876758,0.718687724,0.501275955,0.388415806,0.332467154,0.272694253,0.289668345,0.228458769,0.206555712,0.212087901,0.961885142,0.708861538,0.593600114,0.505851745,0.381582262,0.448195049,0.348062441,0.308117234,0.317055671,0.13858309,0.210566188,0.155684018,0.156437076,0.167864631,0.140105041,0.179910329,0.187522064,0.167352706,0.162896414,341.4103704,1857.891213,177.0886354,3594.789916,5677.670732,630.1140216,5409.466667,3992.107143,4530.320611,1553.584821,1.896376335,1.685884944,1.578483667,1.390449833,1.453647676,1.282292341,1.089673142,1.139245506,1.160990448,1.625871848,0.909367576,0.835898397,0.571637757,0.51999162,0.451313707,0.23875221,0.221185816,0.240811369,0.245106593,0.619174104,0.476266376,0.455307548,0.363721064,0.342101636,0.310969093,0.192736052,0.1811238,0.194075727,0.196855911,6.35941578,8.844076951,10.19885106,8.50180648,7.571359818,8.821558559,11.14381415,10.86763347,13.42145949,17.1490867,-9.438351677,-16.71977826,-96.81168735,-37.99855787,-19.64579512,-44.93900739,22.73213297,47.76323358,-88.96785008,32.06075123
Balkrishna Inds,4,0.321460544,0.225843153,0.242270827,0.242480942,0.25044853,0.207633635,0.16062966,0.20233653,0.180190969,0.166245493,0.234402619,0.199761513,0.174695158,0.184779953,0.169750051,0.153455214,0.224964244,0.228814751,0.227002404,0.143551833,0.091347508,0.089241806,0.103203771,0.125951697,0.123933933,0.137713265,0.192530819,0.165577131,0.148493567,17.88722193,14.40186047,14.67554645,20.39680233,26.71631464,15.93280301,17.91969887,49.11818182,76.25556305,95.57877814,2.122146311,2.20847811,2.517586601,2.488927767,2.409406722,2.107863887,1.718067838,1.520317325,1.34815527,1.402383363,1.527346607,1.895106659,1.878808039,1.651545054,1.338865016,0.955835132,0.636293842,0.44229427,0.395748723,0.583746701,0.604328113,0.654589582,0.652634012,0.622861396,0.572442192,0.48870946,0.388862822,0.306660214,0.28353866,2.360149108,2.937931986,3.451818338,2.538982873,1.577341984,1.578660175,1.132154276,1.307003472,1.559695206,1.869926782,3.991889912,3.095875674,2.054183196,2.699820032,3.732623446,3.343839064,4.330394295,5.946433705,5.047524393,4.935385169
Britannia Inds,4,0.364851485,0.412078643,0.487694601,0.467079449,0.495357783,0.553075632,0.394219001,0.328016407,0.294821548,0.272525716,0.2450258,0.314896748,0.41019826,0.613353155,0.815594192,0.678306407,0.519240797,0.474732845,0.443357202,0.027347591,0.029147087,0.036378585,0.041953565,0.057191753,0.087630847,0.098196667,0.097687344,0.101294232,0.104853424,5.629424307,5.289479716,7.408173077,9.678692494,69.67551267,247.007772,251.6078029,240.266055,201.0237154,195.4917492,5.055992642,4.471381937,3.871199793,2.822714211,2.09673946,1.688035507,1.47468098,1.362352421,1.368936272,4.442432815,4.041499249,3.563799888,2.438820692,1.683903221,1.261896539,0.687858563,0.541666358,0.539141514,0.485708576,0.816258641,0.801646306,0.780884345,0.709202634,0.627408324,0.55789313,0.407533296,0.351351221,0.350287163,0.32692049,7.555793648,9.129473747,8.785166322,8.394964712,8.155723876,9.310152002,8.836956979,7.805317287,7.367709572,6.547811408,59.11798809,122.1351351,187.7265572,-109.0516573,-33.77325581,-389.0306931,21.31060298,7.913930092,10.12427111,9.667821068
Cadila Health,4,0.310162726,0.32742344,0.252368614,0.221939209,0.233672579,0.270627528,0.339328327,0.21375,0.203076219,0.178003716,0.305043379,0.240074708,0.182053551,0.172042294,0.232075631,0.286025751,0.163134467,0.182617484,0.158806791,0.141322291,0.153543817,0.123990652,0.102788744,0.11124031,0.132997353,0.205149149,0.158662614,0.14916547,0.140426566,8.355663825,13.05293276,5.347016968,5.793716657,11.44567627,22.28865979,40.74810606,37.14125561,26.37870472,13.31059432,1.991842105,1.956825157,2.347750615,2.344513198,2.114139339,1.855127226,1.666866785,2.120513229,2.040144688,1.323917716,1.143541331,1.510537917,1.541382238,1.363913928,1.170947408,0.85124228,1.392356322,1.231665618,1.456216362,0.569692165,0.533482287,0.60167899,0.606513343,0.576972754,0.539371614,0.45982219,0.582002066,0.551904196,0.592869742,2.121883163,2.526792535,1.842182633,2.101302221,2.312568026,2.58078277,2.515221858,1.629250578,1.836439083,1.082368029,4.667754995,4.730894973,3.485629139,3.200291956,3.545521472,3.329471983,3.114958861,2.114682003,2.206368034,2.855073407
Eicher Motors,4,0.079041905,0.153326732,0.206793782,0.184775114,0.191659126,0.244592306,0.366276221,0.311891145,0.278755404,0.246978266,0.34048845,0.466368496,0.364187715,0.346395585,0.425327885,0.601304345,0.533680515,0.493912325,0.405813689,0.028377169,0.042964877,0.054318646,0.050745787,0.057848982,0.070420859,0.216740693,0.237024694,0.218592163,0.224835818,22.60438293,44.96526316,87.0756193,159.23219,86.0964467,102.4948875,886.3396226,684.5337079,584.4550562,450.834925,2.183879501,2.182807575,2.351783548,2.365749768,2.364020581,2.103498975,1.101205135,1.134899484,1.196765397,1.367209789,1.413987047,1.557928647,1.568320522,1.628805792,1.578915361,0.356224457,0.313784478,0.357522756,0.279359594,0.577561733,0.58574757,0.609058681,0.610640498,0.619599134,0.612240085,0.262658924,0.238840147,0.263364098,0.218358932,8.083819322,11.43940892,11.26922009,6.442720307,4.111850447,3.783920011,7.818564065,8.058571461,5.969913897,5.226269351,5.74489756,10.60866628,34.03436714,-17.90637523,-8.450246318,-7.09509581,-10.34687002,-9.054740203,-38.17638292,5.27109069
Goodyear India,4,0.340206665,0.276296351,0.204056488,0.159114024,0.222125148,0.203771914,0.195010747,0.180135204,0.162006507,0.117711505,0.472405272,0.345485195,0.263836895,0.370642863,0.341008117,0.337566947,0.301195883,0.267904351,0.193061804,0.073574858,0.058801336,0.043367039,0.03855712,0.060848922,0.064731044,0.069212231,0.084248333,0.078068589,0.053386404,29.49104859,30.34391534,19.47216891,23.15445026,66.7037037,46.01759531,57.87345679,59.2172619,69.9550173,53.71333333,2.012932455,2.042330024,2.105087324,1.927276001,1.882933296,1.620504973,1.415319407,1.460586906,1.56596438,1.274902253,1.21495051,1.229551701,1.116595095,1.045950413,0.811786728,0.522438611,0.55881937,0.629339683,0.546844727,0.560420674,0.548522644,0.55147934,0.52754308,0.511229601,0.448058657,0.343159066,0.358488854,0.386254438,0.353522702,8.256399601,9.185257382,7.846688794,7.39290414,7.353310502,6.526225746,7.816461128,6.667431092,6.761260712,7.618688982,17.06890034,17.48076395,13.91293788,10.51688386,8.520502646,6.514265484,4.755613577,3.367201942,3.142169539,3.378649184
HCL Technologies,4,0.200290449,0.215174092,0.246332265,0.307021517,0.333100504,0.302053839,0.204537522,0.261191538,0.239680097,0.244645361,0.243547733,0.306805083,0.41006396,0.462082487,0.405362431,0.266697255,0.34286868,0.314811136,0.310191021,0.103754113,0.104670375,0.116305138,0.157932861,0.202513031,0.199368577,0.179934507,0.180919946,0.172457434,0.167474804,8.212844127,14.31364969,23.50438197,50.89481159,70.1469869,100.9348898,96.27307172,119.4494382,160.7681159,73.54022989,1.810273617,1.591393189,1.596333316,1.37440629,1.373022835,1.367431359,1.306487998,1.328968054,1.241871592,1.006822209,0.818404101,0.866083584,0.707756984,0.537507586,0.456798706,0.43904797,0.398282194,0.326856483,0.431634676,0.501699754,0.450067232,0.464118323,0.414436592,0.349596705,0.313563366,0.305096132,0.284836777,0.246338988,0.30149778,2.507694819,2.998682751,3.227991198,3.78836112,4.318097674,4.435048041,3.204575091,3.122284214,2.69658188,2.640117092,4.444534371,4.766565863,4.833354603,4.096922311,2.695790299,2.418377211,1.783710889,2.875589409,3.324720579,3.001390752
Maruti Suzuki,4,0.215446621,0.166498938,0.107255641,0.129768024,0.132715245,0.156564577,0.179553175,0.20255913,0.185152986,0.162428518,0.227238617,0.138544743,0.173399731,0.177712367,0.214243139,0.274626331,0.298706539,0.286960564,0.237951161,0.088697768,0.064119195,0.04658367,0.055732613,0.064049949,0.074946753,0.095455729,0.110301829,0.098735237,0.088872235,99.04545455,107.6326531,35.8262987,16.52123357,21.23739837,23.8466483,93.83598531,114.2796421,33.2929439,140.9710145,1.280966653,1.280257475,1.336030545,1.361917077,1.378602548,1.259068999,1.28104581,1.320138885,1.351165346,0.392748674,0.341363357,0.478931016,0.450262248,0.469092499,0.422096026,0.416177816,0.417779048,0.423116867,0.363742539,0.281995368,0.254489848,0.32383594,0.310469536,0.319307667,0.296812605,0.293873983,0.294671479,0.297317021,0.266723761,5.722255526,6.550971473,4.659466787,4.420846763,4.036886992,4.067528724,4.596236113,5.115057811,5.960907624,5.575359681,231.5453834,13.40155095,19.37920851,37.32468408,-63.64932838,-18.86634233,-17.11208177,-11.06191815,-8.903523059,-11.79650772
TCS,4,0.381158966,0.371567736,0.353248372,0.361059708,0.389551042,0.392066241,0.341484692,0.304927274,0.303378442,0.35185475,0.514421794,0.515686029,0.530483106,0.576424304,0.52550966,0.521186178,0.437777215,0.397305065,0.477587873,0.233129929,0.242951348,0.212981679,0.220946577,0.234250335,0.209746577,0.223386043,0.222852347,0.209790096,0.214880209,515.8838509,417.1865559,627.3297346,374.0610435,660.4460021,253.4089644,965.8484848,1079.53125,656.6153846,210.9141414,1.280955813,1.213013724,1.215156613,1.189140156,1.345048639,1.210464891,1.133362156,1.208798777,1.217787299,0.491513999,0.339122902,0.402020677,0.35340205,0.364734374,0.454749267,0.254094439,0.201185422,0.248672587,0.286854639,0.329540319,0.253242553,0.286743757,0.261121261,0.267256677,0.31259632,0.202611886,0.167489064,0.199149553,0.222911454,4.456631983,4.990514889,5.644596089,6.409179478,8.571514187,8.132585278,9.22762018,10.08170242,10.28180072,11.9172498,4.27002669,2.657691278,2.694317304,2.503826128,2.453416216,2.709959074,3.099654789,3.771170998,3.408572378,3.121214704
Bajaj Finserv,5,0.212968077,0.299334121,0.262358772,0.201668826,0.165851694,0.154112675,0.139142312,0.143014036,0.129388652,0.135447734,0.292021495,0.230989817,0.216748591,0.179936152,0.165842874,0.154064462,0.152192168,0.14146938,0.140151789,0.569374434,0.461579865,0.492801939,0.195358249,0.256412513,0.149079956,0.090743905,0.092295765,0.080647036,0.075554742,0,6.474762569,3.991829055,3.250045697,2.857779457,2.458162524,2.322250995,2.325123511,2.345996469,2.246896421,12.4049312,12.24602053,9.217463824,7.640308889,7.338176219,7.246012133,7.118994713,7.086868209,7.308812476,14.00140171,13.50591505,10.66154214,7.378608987,6.989739184,7.047781779,6.763574491,7.13243429,6.894536136,7.782419953,0.933339563,0.931062605,0.914248048,0.880648446,0.874839469,0.875742158,0.871193353,0.877035588,0.873330113,0.886136167,0.034118436,4.164402221,3.319499132,6.668888208,4.770678538,8.991084106,16.12299574,14.89443296,18.33996149,20.31895766,-0.02818535,-0.072522616,-0.093475689,-0.340357252,-0.339109406,-0.738266491,-3.713809257,-117.0973291,2.201157028,1.073755377
